LOAN_NUMBER,SAMPLE_DATE,FILE_REQ_DATE,SECOND_REQUEST_DATE,SENT_TO_IMAGING_DATE,LENDER_RESPONSE_DUE_DATE,DATE_LOAN_FINALIZED,LENDER_ID,LENDER_NAME,LENDER_LOAN_ID,PROP_STATE,NEW_CONSTRUCTION_INDICATOR,CONDOMINIUM_INDICATOR,LOAN_ORIG_DATE, CURRENT_BALANCE ,FICO_SCORE,LTV, ORIG_VALUE , AVM_VALUE ,FIELD_REVIEW_VALUE_SUPPORTED,FIELD_REVIEW_VALUE,PURPOSE_CODE,OCCUPANCY_CODE,LENDER_INST_TYPE_DESCRIPTION,UNDERWRITER_NAME,REVIEW_DATE,REVIEW_STATUS,DEAL_NAME,START_DATE,
24910993,10/8/2012,10/10/2012,,10/23/2012,,11/16/2012,AACQJV,Beehive Federal Credit Union,45904810,ID,No,No,8/1/2012," $155,500.00 ",774,89.37000275," $174,000.00 ",,,,R,B,Credit Unions,Mike Willams,11/13/2012,4,WFMBS 2006-AR4,6/1/2013,
33674589,6/1/2010,7/1/2010,,,,12/13/2010,VXWXWU,Guaranteed Rate Inc,216506147,CA,No,No,5/29/2009," $265,400.00 ",774,89.97000122," $295,000.00 ",,,,P,B,Mortgage Banker - (Large),Allie Martin,7/20/2010,4,WFMBS 2006-AR4,6/1/2013,
17819336,10/8/2012,10/19/2012,10/26/2012,11/5/2012,,12/20/2012,AMEUCW,Service First Federal Credit Union,100101914,SD,No,No,7/9/2012," $130,500.00 ",774,90," $145,000.00 ",,,,P,B,Credit Unions,Mike Willams,12/17/2012,4,SEMT 2012-1,6/1/2013,
24311159,10/4/2012,10/8/2012,,,,10/10/2012,POSBPC,BOK Financial Corp,3826453,OK,No,No,4/17/2012," $175,280.00 ",774,90," $195,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,10/10/2012,4,WFMBS 2006-5,6/1/2013,
20069503,10/8/2012,10/10/2012,,10/26/2012,,12/12/2012,XFTBVC,Philadelphia Mortgage Advisors Inc,1465171009,PA,Yes,No,8/30/2012," $219,199.00 ",774,90," $244,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,11/20/2012,4,WFMBS 2006-5,6/1/2013,
23614431,12/20/2011,12/22/2011,,1/9/2012,,2/1/2012,PAKLVX,Homeowners Financial Group USA LLC,7115025830,CA,No,Yes,10/14/2011," $337,500.00 ",774,90," $375,001.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,1/24/2012,4,SEMT 2012-1,6/1/2013,
27449156,6/1/2010,9/22/2010,,,,2/22/2011,HWENZW,Mortgage Financial Services LLC,6993107954,LA,No,No,1/29/2010," $340,000.00 ",774,93.15000153,,,,,P,B,Mortgage Banker - (Large),Allie Martin,10/7/2010,4,WFMBS 2006-5,6/1/2013,
26924162,3/15/2012,3/19/2012,,4/27/2012,,6/8/2012,BGDHLD,BOK Financial Corp,3752524,KS,No,No,12/5/2011," $185,133.00 ",774,94," $195,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,6/4/2012,4,SEMT 2012-5,6/1/2013,
25828818,10/8/2012,10/10/2012,10/25/2012,11/6/2012,,1/2/2013,HKQJIT,CMG Mortgage Inc,2200242051,CA,No,No,9/21/2012," $248,000.00 ",774,94.66000366," $265,000.00 ",,N/A,,P,B,Mortgage Banker - Bank Owned,Eric Miller,12/19/2012,4,WFMBS 2006-5,6/1/2013,
28974883,12/4/2012,,,,,12/12/2012,ZKYDGM,"Wells Fargo Bank, N.A.",429662802,NH,No,No,8/16/2012," $337,200.00 ",774,94.98999786," $355,000.00 ",,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,12/12/2012,4,SEMT 2012-5,6/1/2013,
30466626,10/12/2011,12/5/2011,,12/15/2011,,12/28/2011,PDNOBB,Carrollton Bank,6800405887,MD,No,Yes,3/31/2011," $175,750.00 ",774,95," $185,000.00 ",,,,P,B,Community Banks,Mike Willams,12/28/2011,4,SEMT 2012-5,6/1/2013,
27772396,8/25/2011,8/26/2011,,9/1/2011,,9/8/2011,RAYJAG,Mortgage Center LLC,519-0009343230,MI,No,No,6/21/2011," $99,910.00 ",774,97," $103,000.00 ",,N/A,,P,B,Credit Unions,Steve Winston,9/8/2011,4,WFMBS 2006-AR4,6/1/2013,
32065659,3/19/2010,3/11/2010,,,,7/27/2010,VWETEA,Quicken Loans Inc,3221046389,CA,No,No,12/23/2009," $324,000.00 ",775,81,,,,,R,B,Community Banks,Allie Martin,3/31/2010,4,WFMBS 2006-AR4,6/1/2013,
31844524,1/11/2013,1/17/2013,,1/30/2013,,,NCTZAC,Wichita Federal Credit Union,8500008513,KS,No,No,11/26/2012," $176,100.00 ",775,81.91000366," $215,000.00 ",,N/A,,R,B,Credit Unions,Steve Winston,2/5/2013,4,WFMBS 2006-5,6/1/2013,
30890951,6/21/2011,6/23/2011,,7/15/2011,,8/25/2011,GOIUVR,Consumer Loan Services Inc,24452,WI,No,No,4/28/2011," $74,500.00 ",775,82.77999878," $90,000.00 ",,N/A,,R,B,Credit Unions,Steve Winston,8/8/2011,4,SEMT 2012-5,6/1/2013,
29865404,9/28/2012,9/28/2012,,,,10/23/2012,TMYEOD,Sierra Pacific Mortgage Services Inc,1428240566,AZ,No,No,8/14/2012," $337,000.00 ",775,83.20999908," $405,000.00 ",,N/A,,R,B,Mortgage Banker - (Large),Steve Winston,10/10/2012,4,WFMBS 2006-5,6/1/2013,
18194698,10/1/2012,10/4/2012,,10/25/2012,,12/13/2012,LKITVR,Discover Home Loans Inc,1465757118,NJ,No,No,8/14/2012," $187,000.00 ",775,85," $220,000.00 ",,N/A,,X,B,Mortgage Banker - Bank Owned,Steve Winston,11/29/2012,4,SEMT 2012-5,6/1/2013,
17818381,10/12/2011,10/14/2011,11/7/2011,11/28/2011,,12/27/2011,XYSWEB,The Bank of Holland,674604377,MI,Yes,No,9/9/2011," $212,500.00 ",775,85," $250,000.00 ",,,,P,B,Community Banks,Mike Willams,12/27/2011,4,WFMBS 2006-AR4,6/1/2013,
28971117,10/8/2012,10/10/2012,,10/22/2012,,12/4/2012,OORRFP,Excel Mortgage Servicing Inc,23017080,IL,No,No,9/17/2012," $405,000.00 ",775,87.09999847," $465,000.00 ",,N/A,,R,B,Mortgage Banker - Bank Owned,Eric Miller,11/9/2012,4,SEMT 2012-5,6/1/2013,
23773631,10/12/2011,10/14/2011,,11/14/2011,,12/22/2011,XYARCN,EverBank,1222004461,TX,No,No,9/1/2011," $124,100.00 ",775,88.01000214," $141,000.00 "," $146,000.00 ",N/A,,R,B,Bank Owned Mortgage Company - National,Steve Winston,12/21/2011,4,WFMBS 2006-5,6/1/2013,
34072928,6/1/2010,7/20/2010,,,,8/10/2010,WFYMAA,Cherry Creek Mortgage Company,216208595,CO,No,No,3/12/2010," $234,000.00 ",775,89.30999756," $262,000.00 ",,,,R,B,Mortgage Banker - (Large),Mike Willams,8/10/2010,4,WFMBS 2006-5,6/1/2013,
17870204,7/11/2012,7/12/2012,,8/10/2012,,10/1/2012,YWIDQD,Lincoln Mortgage Company,3512319513,NJ,Yes,No,6/8/2012," $187,027.00 ",775,90," $205,000.00 ",,N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,9/26/2012,4,SEMT 2012-1,6/1/2013,
22666648,12/10/2012,12/11/2012,,12/21/2012,,,EVQERA,Mortgage Markets CUSO LLC,52124435,CT,No,No,9/14/2012," $211,500.00 ",775,90," $250,000.00 ",,N/A,,P,B,Credit Unions,Eric Miller,2/5/2013,4,WFMBS 2006-AR4,6/1/2013,
33038906,3/15/2012,3/19/2012,,3/27/2012,,4/10/2012,IKZHPH,Residential Mortgage Group Inc,117348,MN,No,Yes,12/22/2011," $240,750.00 ",775,90," $269,900.00 ",,,,P,B,Community Banks,Allie Martin,4/6/2012,4,WFMBS 2006-5,6/1/2013,
30937432,1/28/2013,,,1/28/2013,,,JLDLNG,GMFS LLC,,LA,No,No,10/19/2012," $136,770.00 ",775,94," $151,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Rob Jacobs,1/29/2013,4,SEMT 2012-5,6/1/2013,
15773708,3/7/2012,3/7/2012,,3/21/2012,,3/27/2012,OMVBPQ,Bell State Bank & Trust,,MN,Yes,No,3/26/2012," $380,350.00 ",775,94.98999786," $400,400.00 ",,N/A,,P,B,Community Banks,Steve Winston,3/26/2012,4,SEMT 2012-1,6/1/2013,
28318789,12/20/2011,12/29/2011,,1/4/2012,,1/26/2012,QMAGZK,Home Loan Center Inc,3201342,SC,No,No,10/14/2011," $126,350.00 ",775,95," $133,000.00 ",,N/A,,R,B,Mortgage Banker - (Large),Steve Winston,1/13/2012,4,SEMT 2012-5,6/1/2013,
24206156,6/1/2010,8/11/2010,,,3/7/2011,2/9/2011,SJLAME,The Northern Ohio Investment Company,28973,OH,No,No,5/8/2009," $133,000.00 ",775,95," $140,000.00 "," $122,000.00 ",N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,10/14/2010,4,WFMBS 2006-AR4,6/1/2013,
23192464,4/9/2010,5/6/2010,,,,9/14/2010,SYIBMF,Alaska USA Federal Credit Union,23051388,AK,No,No,1/28/2010," $134,900.00 ",775,95," $153,000.00 ",,,,P,B,Credit Unions,Mike Willams,5/27/2010,4,WFMBS 2006-5,6/1/2013,
32333442,12/20/2011,12/22/2011,,1/13/2012,,1/30/2012,BEGIYZ,IberiaBank,10130599,LA,No,No,11/16/2011," $140,125.00 ",775,95," $150,000.00 ",,,,P,B,Community Banks,Mike Willams,1/17/2012,4,WFMBS 2006-AR4,6/1/2013,
26424207,11/23/2010,1/12/2011,,,,2/17/2011,GECVYA,Westerra Credit Union,1424518411,CO,No,No,8/26/2010," $206,150.00 ",775,95," $217,000.00 ",,,,P,B,Credit Unions,Allie Martin,2/15/2011,4,WFMBS 2006-5,6/1/2013,
34433898,3/15/2012,3/19/2012,,4/20/2012,,6/15/2012,EDVDEO,U.S. Bank N.A.,2200201682,KS,No,No,12/15/2011," $285,000.00 ",775,95," $303,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,6/1/2012,4,WFMBS 2006-5,6/1/2013,
24588468,6/1/2010,8/9/2010,,,3/25/2011,2/28/2011,WAUFWC,Colonial Savings FA,894307,TX,No,No,1/28/2010," $289,750.00 ",775,95," $320,000.00 "," $315,000.00 ",,,P,B,Community Banks,Mike Willams,8/24/2010,4,SEMT 2012-1,6/1/2013,
29435105,12/20/2011,12/22/2011,,1/10/2012,,2/13/2012,TSMOQY,GenEquity Mortgage Inc,6850337324,NC,No,No,10/28/2011," $371,450.00 ",775,95," $391,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,2/1/2012,4,WFMBS 2006-AR4,6/1/2013,
33866122,11/23/2010,1/7/2011,,,,2/4/2011,LZFKXS,Hyperion Capital Group LLC,602765981,WA,No,No,7/15/2010," $387,000.00 ",776,84.12999725," $460,002.38 ",,N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,1/18/2011,4,SEMT 2012-5,6/1/2013,
31810003,9/21/2011,9/28/2011,,11/4/2011,,12/29/2011,JZUUGJ,"Bank of America, N.A.",235116835,MI,No,No,6/24/2011," $182,750.00 ",776,85," $224,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Steve Winston,12/19/2011,4,WFMBS 2006-5,6/1/2013,
17353461,4/19/2011,4/25/2011,,5/27/2011,,6/21/2011,QPXEUF,Sierra Pacific Mortgage Services Inc,229352130,CA,No,No,12/15/2010," $391,600.00 ",776,88," $445,000.00 ",,N/A,,R,B,Mortgage Banker - (Large),Steve Winston,6/21/2011,4,WFMBS 2006-AR4,6/1/2013,
34389370,3/15/2012,3/19/2012,,4/3/2012,,4/25/2012,FSLWLV,Hillsdale County National Bank,66701,MI,No,No,2/17/2012," $269,000.00 ",776,88.19999695," $305,000.00 ",,,,R,B,Community Banks,Allie Martin,4/18/2012,4,WFMBS 2006-AR4,6/1/2013,
15770000,11/23/2010,1/20/2011,,,,3/4/2011,URCBUQ,American Savings Bank FSB,20523275,HI,No,No,9/16/2010," $214,000.00 ",776,88.25," $242,492.92 "," $232,000.00 ",N/A,,R,B,Community Banks,Steve Winston,12/28/2010,4,SEMT 2012-5,6/1/2013,
24442472,8/22/2011,8/22/2011,9/7/2011,9/23/2011,,9/29/2011,HVOUMH,JPMorgan Chase Bank NA,1263212338,CA,No,No,12/1/2008," $364,900.00 ",776,89," $419,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,9/23/2011,5,WFMBS 2006-5,6/1/2013,
23245824,11/23/2010,1/10/2011,2/17/2011,,,4/4/2011,LNCRDC,Presidential Bank FSB,6800336726,MD,No,No,7/27/2010," $546,376.00 ",776,89.27999878," $611,980.29 ",,N/A,,R,B,Community Banks,Steve Winston,4/4/2011,4,WFMBS 2006-5,6/1/2013,
22403608,8/25/2011,8/26/2011,,9/1/2011,,9/8/2011,WYVHVL,Mortgage Center LLC,477-0013976432,MI,No,No,3/31/2011," $22,500.00 ",776,90," $25,000.00 ",,N/A,,P,G,Credit Unions,Steve Winston,9/8/2011,4,WFMBS 2006-5,6/1/2013,
27100232,7/11/2012,7/12/2012,,7/23/2012,,9/17/2012,LSUNTD,DAS Acquisition Company LLC,411766405,MO,No,No,3/9/2012," $171,000.00 ",776,90," $196,000.00 ",,N/A,,P,G,Mortgage Banker - Bank Owned,Eric Miller,8/10/2012,4,WFMBS 2006-AR4,6/1/2013,
24118357,10/8/2012,10/10/2012,,10/17/2012,,11/1/2012,YGBDBC,"Wells Fargo Bank, N.A.",418803037,NC,No,No,9/26/2012," $184,500.00 ",776,90," $205,000.00 ",,N/A,,P,G,Bank Owned Mortgage Company - National,Eric Miller,10/19/2012,4,WFMBS 2006-5,6/1/2013,
20438199,10/12/2011,10/14/2011,,11/14/2011,,12/22/2011,YCJPFB,EverBank,1540074314,PA,No,No,8/9/2011," $224,900.00 ",776,90," $250,000.00 "," $229,000.00 ",N/A,,P,B,Bank Owned Mortgage Company - National,Steve Winston,12/22/2011,4,WFMBS 2006-AR4,6/1/2013,
22491281,12/20/2011,12/22/2011,,1/24/2012,,2/22/2012,OYGNFD,Gardner Financial Services Ltd,11014988,TX,No,No,10/25/2011," $238,500.00 ",776,90," $265,000.00 ",,N/A,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/22/2012,4,WFMBS 2006-AR4,6/1/2013,
22968867,10/8/2012,10/10/2012,,11/5/2012,,12/20/2012,WMKCGR,Alliant Credit Union,237843324,IL,No,No,7/19/2012," $531,720.00 ",776,90," $600,000.00 ",,,,P,B,Credit Unions,Mike Willams,12/14/2012,4,SEMT 2012-5,6/1/2013,
26938849,7/11/2012,7/12/2012,,7/23/2012,,7/25/2012,XOBDON,First Federal Savings and Loan Association,5850177364,OH,No,No,6/22/2012," $145,000.00 ",776,94.16000366," $154,500.00 ",,N/A,,P,B,Community Banks,Steve Winston,7/23/2012,4,SEMT 2012-5,6/1/2013,
32304028,1/31/2013,2/1/2013,,,,,WJIDPH,Bell State Bank & Trust,53-1-219224,MN,No,No,12/14/2012," $128,350.00 ",776,94.97000122," $145,000.00 ",,,,P,B,Community Banks,,,,SEMT 2012-5,6/1/2013,
34148870,10/1/2012,10/4/2012,,10/25/2012,,12/13/2012,JNVBWG,Discover Home Loans Inc,7301121,DC,No,No,8/21/2012," $308,700.00 ",776,94.98000336," $325,000.00 ",,N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,11/30/2012,4,WFMBS 2006-AR4,6/1/2013,
22934231,11/23/2010,1/12/2011,,,,2/17/2011,OAXNSR,Westerra Credit Union,1424517488,CO,No,No,7/16/2010," $174,400.00 ",776,94.98999786," $183,598.27 ",,,,P,B,Credit Unions,Allie Martin,2/14/2011,4,SEMT 2012-5,6/1/2013,
32000440,7/12/2011,7/15/2011,,7/15/2011,,8/4/2011,CJALIM,Merrimack Mortgage Company Inc,6850313890,NH,No,No,5/31/2011," $165,300.00 ",776,95," $180,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,8/4/2011,4,WFMBS 2006-AR4,6/1/2013,
21133481,8/2/2012,8/7/2012,,8/15/2012,,8/22/2012,VZNHXI,EverBank,1538024036,FL,No,No,11/18/2011," $166,250.00 ",776,95," $180,000.00 "," $174,000.00 ",,,P,B,Bank Owned Mortgage Company - National,Mike Willams,8/20/2012,4,SEMT 2012-5,6/1/2013,
26066332,6/21/2011,6/23/2011,,6/29/2011,,7/26/2011,RDQWEO,1st National Bank of Gillette,702509,WY,No,No,1/21/2011," $251,750.00 ",776,95," $265,000.00 "," $179,236.00 ",No,180000,P,B,Community Banks,Steve Winston,7/6/2011,5,WFMBS 2006-5,6/1/2013,
27138471,12/20/2011,12/22/2011,,1/5/2012,,1/19/2012,UJMVIS,Atlantic Pacific Mortgage Corporation,1.00205E+14,PA,No,No,11/18/2011," $346,750.00 ",776,95," $365,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,1/19/2012,4,WFMBS 2006-5,6/1/2013,
19615556,6/21/2011,6/23/2011,,7/1/2011,,8/15/2011,ATPGRS,Central Pacific HomeLoans Inc,63117819,HI,No,No,5/9/2011," $561,700.00 ",776,95," $580,000.00 ",,,,P,B,Community Banks,Mike Willams,7/13/2011,4,WFMBS 2006-5,6/1/2013,
19610006,6/1/2010,9/23/2010,,,3/23/2011,4/4/2011,KMISJG,Numerica Credit Union,3903,WA,No,No,2/17/2010," $107,500.00 ",777,82.76000214," $145,000.00 "," $122,000.00 ",,,P,B,Credit Unions,Allie Martin,12/7/2010,4,SEMT 2012-5,6/1/2013,
20170063,6/21/2011,6/30/2011,7/22/2011,8/18/2011,,8/24/2011,OWUVYH,Homestead Funding Corp,1792120120,NY,No,No,2/14/2011," $295,000.00 ",777,83.09999847," $355,000.00 ",,,,X,B,Mortgage Banker - Bank Owned,Mike Willams,8/24/2011,4,WFMBS 2006-5,6/1/2013,
29630149,7/11/2012,7/12/2012,,8/2/2012,,9/24/2012,JFRWRG,Superior Federal Credit Union,112470001,OH,No,No,4/24/2012," $55,000.00 ",777,84.62000275," $67,000.00 ",,,,P,B,Credit Unions,Mike Willams,9/14/2012,4,SEMT 2012-1,6/1/2013,
23865632,11/23/2010,1/11/2011,,,,2/16/2011,WDBEZN,Superior Mortgage Services LLC,221727843,NM,No,No,8/20/2010," $144,332.00 ",777,84.90000153," $170,002.36 ",,N/A,,R,B,Mortgage Banker - Bank Owned,Steve Winston,2/8/2011,4,SEMT 2012-5,6/1/2013,
34101921,3/15/2012,3/19/2012,,4/24/2012,,6/12/2012,LTSBFH,Bridgeview Bank Group,6995604793,IL,No,No,1/12/2012," $172,500.00 ",777,86.25," $200,000.00 ",,N/A,,R,B,Community Banks,Steve Winston,5/31/2012,4,SEMT 2012-5,6/1/2013,
34136929,6/21/2011,6/23/2011,,7/12/2011,,8/1/2011,JFKOUT,Pinnacle Capital Mortgage Corporation,5261054215,OR,No,No,5/11/2011," $417,000.00 ",777,86.34999847," $482,900.00 ",,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,8/1/2011,4,WFMBS 2006-AR4,6/1/2013,
27483816,11/3/2011,11/8/2011,,11/15/2011,,1/17/2012,JXLAVK,Allied Home Mortgage Corp,379259351,GA,No,No,8/12/2011," $204,000.00 ",777,87.18000031," $234,000.00 "," $222,111.00 ",,,P,B,Mortgage Banker - (Large),Mike Willams,12/15/2011,4,WFMBS 2006-5,6/1/2013,
28076830,7/11/2012,7/12/2012,,7/30/2012,,8/1/2012,PTMDAZ,Franklin American Mortgage Company,38895744,NJ,No,No,4/30/2012," $230,025.00 ",777,88.98000336," $258,500.00 ",,N/A,,P,B,Mortgage Banker - (Large),Steve Winston,7/25/2012,4,WFMBS 2006-AR4,6/1/2013,
26667371,7/11/2012,7/12/2012,,7/18/2012,,8/13/2012,VPWOGZ,Castle & Cooke Mortgage LLC,6925465,AZ,No,No,5/9/2012," $99,000.00 ",777,90," $140,000.00 ",,,,P,G,Mortgage Banker - Bank Owned,Mike Willams,8/1/2012,4,SEMT 2012-1,6/1/2013,
24807196,6/21/2011,6/23/2011,7/15/2011,7/19/2011,,8/15/2011,LSDERY,The Mortgage House Inc,372303511,CA,No,No,8/9/2010," $126,000.00 ",777,90," $140,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,8/11/2011,4,WFMBS 2006-AR4,6/1/2013,
28335607,12/20/2011,12/22/2011,,1/2/2012,,1/10/2012,JQTUXQ,NTFN Inc,380095463,TX,No,No,9/19/2011," $139,500.00 ",777,90," $157,500.00 ",,,,P,B,Mortgage Banker - (Large),Allie Martin,1/10/2012,4,SEMT 2012-1,6/1/2013,
32071898,10/8/2012,10/10/2012,,10/24/2012,,11/30/2012,HPJYIG,Data Mortgage Inc,429080625,UT,No,No,7/30/2012," $233,100.00 ",777,90," $259,000.00 ",,N/A,,R,B,Mortgage Banker - Bank Owned,Eric Miller,11/19/2012,4,SEMT 2012-1,6/1/2013,
31758181,4/19/2011,5/4/2011,5/19/2011,6/3/2011,,6/27/2011,CISZUL,Inland Bank & Trust,6994424082,IL,No,No,12/29/2010," $244,800.00 ",777,90," $272,000.00 ",,,,P,B,Community Banks,Allie Martin,6/24/2011,4,SEMT 2012-5,6/1/2013,
26874277,6/21/2011,6/23/2011,,6/27/2011,,7/12/2011,KLHTJJ,Mortgage Financial Services LLC,230587109,LA,Yes,No,4/29/2011," $254,700.00 ",777,90," $283,000.00 ",,,,R,B,Mortgage Banker - (Large),Allie Martin,7/11/2011,4,WFMBS 2006-5,6/1/2013,
18477706,9/21/2011,9/28/2011,,10/4/2011,,11/17/2011,JYUKCW,Mortgage Master Inc,377202056,CT,No,No,4/29/2011," $314,910.00 ",777,90," $350,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,10/12/2011,4,SEMT 2012-1,6/1/2013,
15766763,10/12/2011,10/14/2011,,12/7/2011,,12/22/2011,YINXQF,MetLife Home Loans,74849001,CA,No,No,7/15/2011," $621,450.00 ",777,90," $692,000.00 ",,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,12/22/2011,4,SEMT 2012-5,6/1/2013,
16856247,11/23/2010,1/11/2011,,,5/16/2011,4/27/2011,ANIECJ,The Stillwater National Bank & Trust Company,17206012800,KS,No,No,6/29/2010," $149,000.00 ",777,93.70999908," $159,001.17 ",,N/A,,R,B,Community Banks,Steve Winston,3/30/2011,4,WFMBS 2006-AR4,6/1/2013,
22018501,10/4/2012,10/8/2012,,10/19/2012,,10/26/2012,RGHRJP,Provident Funding Associates LP,4921090353,IN,No,No,10/26/2011," $118,250.00 ",777,93.84999847," $126,000.00 "," $136,000.00 ",,,R,B,Mortgage Banker - (Large),Mike Willams,10/22/2012,4,SEMT 2012-1,6/1/2013,
16545728,9/21/2011,9/28/2011,,10/4/2011,12/5/2011,11/18/2011,MNYING,Mortgage Master Inc,1154692730,CT,No,No,2/11/2011," $388,500.00 ",777,93.94999695," $455,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,10/11/2011,4,SEMT 2012-1,6/1/2013,
18925441,3/15/2012,3/19/2012,,4/5/2012,,5/4/2012,RJZLOG,TBI Mortgage Company,287215297,CT,Yes,Yes,1/19/2012," $386,000.00 ",777,94.80999756," $415,000.00 ",,,,P,B,Mortgage Banker - (Large),Mike Willams,5/3/2012,4,SEMT 2012-5,6/1/2013,
18800602,6/21/2011,6/23/2011,,,,9/21/2011,CTARSJ,Idaho Central Credit Union,6994577253,ID,No,No,4/27/2011," $110,200.00 ",777,95," $116,000.00 ",,,,P,B,Credit Unions,,,5,WFMBS 2006-AR4,6/1/2013,
34230838,11/3/2011,11/8/2011,,11/15/2011,,1/17/2012,UELFLH,Allied Home Mortgage Corp,379326473,AL,No,No,8/17/2011," $187,625.00 ",777,95," $197,500.00 "," $212,000.00 ",,,P,B,Mortgage Banker - (Large),Mike Willams,12/15/2011,4,WFMBS 2006-AR4,6/1/2013,
15191058,12/10/2012,10/10/2012,,11/12/2012,,1/29/2013,UXXQDW,Plaza Home Mortgage Inc,430085407,TX,No,No,8/28/2012," $213,750.00 ",777,95," $256,000.00 ",,,,P,B,Mortgage Banker - (Large),Steve Winston,1/8/2013,4,SEMT 2012-1,6/1/2013,
28189720,7/11/2012,7/12/2012,,7/27/2012,,9/18/2012,SGWYWU,Allied Mortgage Group Inc,412666067,NJ,No,No,3/12/2012," $213,750.00 ",777,95," $225,000.00 "," $226,799.00 ",,,P,B,Mortgage Banker - Bank Owned,Allie Martin,8/28/2012,4,SEMT 2012-1,6/1/2013,
33371368,1/11/2013,1/16/2013,,,,,MZDPTA,Sunstreet Mortgage LLC,1120921006,AZ,No,No,12/14/2012," $346,750.00 ",777,95," $395,000.00 ",,,,P,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-AR4,6/1/2013,
23083453,10/12/2011,10/14/2011,,11/7/2011,,12/9/2011,MWORPC,Westerra Credit Union,1425607478,CO,No,No,5/23/2011," $130,000.00 ",778,81.25," $160,000.00 "," $130,000.00 ",N/A,,R,B,Credit Unions,Steve Winston,12/9/2011,4,WFMBS 2006-5,6/1/2013,
25430297,3/15/2012,3/19/2012,,4/10/2012,,6/12/2012,IMFGPZ,Wright Patt Credit Union,37207651,IN,No,No,2/28/2012," $120,500.00 ",778,81.41999817," $148,000.00 ",,N/A,,R,B,Credit Unions,Steve Winston,5/11/2012,4,WFMBS 2006-AR4,6/1/2013,
16855323,10/8/2012,10/10/2012,,10/17/2012,,11/1/2012,ARQLCD,"Wells Fargo Bank, N.A.",343842159,NY,No,No,9/10/2012," $229,500.00 ",778,83.44999695," $275,000.00 ",,N/A,,R,B,Bank Owned Mortgage Company - National,Eric Miller,10/19/2012,4,SEMT 2012-5,6/1/2013,
33449295,6/27/2012,6/27/2012,,7/20/2012,,9/6/2012,VWZFNE,Cashcall Inc,1000073065,NJ,No,No,3/30/2012," $237,500.00 ",778,83.62999725," $284,000.00 "," $252,881.00 ",,,X,B,Mortgage Banker - Bank Owned,Mike Willams,8/16/2012,4,WFMBS 2006-5,6/1/2013,
30779063,6/4/2012,,,,,6/6/2012,CCRZEX,JPMorgan Chase Bank NA,1017076994,UT,No,No,7/14/2011," $142,496.00 ",778,83.81999969," $170,000.00 ",,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,6/6/2012,4,WFMBS 2006-5,6/1/2013,
19758072,2/1/2012,2/3/2012,2/19/2012,2/24/2012,,3/19/2012,CLICSO,Nova Financial & Investment Corporation,1612010518,AZ,No,No,2/13/2012," $119,750.00 ",778,84.33000183," $142,000.00 ",,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,3/19/2012,4,WFMBS 2006-AR4,6/1/2013,
20529313,3/15/2012,3/19/2012,,4/10/2012,,5/15/2012,RIUBBC,Credit Union Mortgage Association,1157204967,VA,No,No,12/16/2011," $319,000.00 ",778,84.62000275," $377,000.00 ",,,,X,B,Credit Unions,Mike Willams,5/15/2012,4,WFMBS 2006-5,6/1/2013,
17122116,10/8/2012,10/10/2012,,10/25/2012,,12/5/2012,XCWMMD,Embrace Home Loans Inc,36639037,VA,No,No,8/7/2012," $132,600.00 ",778,85," $156,000.00 ",,N/A,,X,B,Mortgage Banker - (Large),Eric Miller,11/21/2012,4,SEMT 2012-5,6/1/2013,
27962946,12/4/2012,,,,,12/12/2012,BCACDC,"Wells Fargo Bank, N.A.",415587039,CA,No,No,6/25/2012," $556,000.00 ",778,86.87999725," $640,000.00 ",,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,12/12/2012,4,SEMT 2012-1,6/1/2013,
